group,image_path,image_name,exec_success,error_msg,plate_detected,detection_confidence,bbox,iou_gt,crop_width,crop_height,aspect_ratio,selected_variant,composite_score,raw_ocr_text,cleaned_text,plate_text,ocr_confidence,plate_type,is_valid_indian_format,error_category,processing_time_ms
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen441_jpg.rf.4865d7e0a084a692f6d946e1d62fc428.jpg,CarLongPlateGen441_jpg.rf.4865d7e0a084a692f6d946e1d62fc428.jpg,True,,True,0.755,"[257, 155, 305, 168]",0.0,48,13,3.69,V2_ADAPTIVE_BINARIZE,0.5958,50F72241,50F72241,50F72241,0.192,UNKNOWN,False,3. Extremely small plate resolution,1184.28
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen450_jpg.rf.ee67960537a7c1eb3d97b32f8fe6a381.jpg,CarLongPlateGen450_jpg.rf.ee67960537a7c1eb3d97b32f8fe6a381.jpg,True,,True,0.763,"[217, 129, 266, 143]",0.0,49,14,3.5,V0_COLOR_CLAHE,0.5029,Lrsarad,LRSARAD,LRSARAD,0.081,UNKNOWN,False,3. Extremely small plate resolution,1090.68
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen466_jpg.rf.35ea8646e4c1a9c1fefcddbfa8243e34.jpg,CarLongPlateGen466_jpg.rf.35ea8646e4c1a9c1fefcddbfa8243e34.jpg,True,,True,0.799,"[167, 180, 229, 195]",0.2706,62,15,4.13,V1_GRAY_CLAHE,0.546,B17u2270,B17U2270,B17U2270,0.092,UNKNOWN,False,3. Extremely small plate resolution,1372.41
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen482_jpg.rf.21b34ef49dd1532acc1ffe70e50ab818.jpg,CarLongPlateGen482_jpg.rf.21b34ef49dd1532acc1ffe70e50ab818.jpg,True,,True,0.789,"[171, 148, 215, 160]",0.0,44,12,3.67,V0_COLOR_CLAHE,0.4547,Lxu,LXU,LXU,0.284,UNKNOWN,False,3. Extremely small plate resolution,1049.85
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen49_jpg.rf.e7cdadd321b7c5ef17f1832ce677576d.jpg,CarLongPlateGen49_jpg.rf.e7cdadd321b7c5ef17f1832ce677576d.jpg,True,,True,0.805,"[191, 162, 238, 178]",0.0,47,16,2.94,V0_COLOR_CLAHE,0.4689,OCN55,OCN55,OCN55,0.163,UNKNOWN,False,3. Extremely small plate resolution,944.0
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen501_jpg.rf.e5c156b98316498add57f644b5e8a127.jpg,CarLongPlateGen501_jpg.rf.e5c156b98316498add57f644b5e8a127.jpg,True,,True,0.793,"[243, 171, 290, 188]",0.0,47,17,2.76,V1_GRAY_CLAHE,0.6201,06g68,06G68,06G68,0.465,UNKNOWN,False,3. Extremely small plate resolution,783.6
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen503_jpg.rf.e441b2bcf53041bc5c99a904a09d2650.jpg,CarLongPlateGen503_jpg.rf.e441b2bcf53041bc5c99a904a09d2650.jpg,True,,True,0.778,"[207, 166, 253, 181]",0.0,46,15,3.07,V2_ADAPTIVE_BINARIZE,0.5339,su 6g122,SU6G122,SU6G122,0.193,UNKNOWN,False,3. Extremely small plate resolution,1019.29
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen506_jpg.rf.320fe2406aa167bdec703a7b616f595d.jpg,CarLongPlateGen506_jpg.rf.320fe2406aa167bdec703a7b616f595d.jpg,True,,True,0.767,"[224, 163, 269, 180]",0.0,45,17,2.65,V2_ADAPTIVE_BINARIZE,0.5527,616- 224969,616224969,616224969,0.178,UNKNOWN,False,3. Extremely small plate resolution,823.01
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen519_jpg.rf.75e37fbac0656d7e9d0ce72231d09748.jpg,CarLongPlateGen519_jpg.rf.75e37fbac0656d7e9d0ce72231d09748.jpg,True,,True,0.766,"[231, 182, 269, 194]",0.0,38,12,3.17,V2_ADAPTIVE_BINARIZE,0.3421,71%12,7112,7112,0.064,UNKNOWN,False,3. Extremely small plate resolution,907.97
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen523_jpg.rf.d2f9b5192a7b714a7ab224569f664593.jpg,CarLongPlateGen523_jpg.rf.d2f9b5192a7b714a7ab224569f664593.jpg,True,,True,0.765,"[228, 158, 269, 170]",0.0,41,12,3.42,V2_ADAPTIVE_BINARIZE,0.4994,1327uni,1327UNI,1327UNI,0.074,FOREIGN,False,3. Extremely small plate resolution,1113.32
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen544_jpg.rf.df52ec1938dbeeaf194ff168ec104f9e.jpg,CarLongPlateGen544_jpg.rf.df52ec1938dbeeaf194ff168ec104f9e.jpg,True,,True,0.786,"[281, 152, 326, 165]",0.0,45,13,3.46,V1_GRAY_CLAHE,0.5886,6L05227,6L05227,6L05227,0.252,UNKNOWN,False,3. Extremely small plate resolution,1087.01
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen552_jpg.rf.7f9fd832eb924870791891b376c27526.jpg,CarLongPlateGen552_jpg.rf.7f9fd832eb924870791891b376c27526.jpg,True,,True,0.752,"[236, 150, 277, 163]",0.0,41,13,3.15,V0_COLOR_CLAHE,0.4088,HLEXD,HLEXD,HLEXD,0.043,UNKNOWN,False,3. Extremely small plate resolution,1021.85
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen555_jpg.rf.614be346d4e31c5704578b3f54326d2b.jpg,CarLongPlateGen555_jpg.rf.614be346d4e31c5704578b3f54326d2b.jpg,True,,True,0.778,"[287, 204, 330, 216]",0.0,43,12,3.58,V0_COLOR_CLAHE,0.4112,Ujov 1b,UJOV1B,UJOV1B,0.03,UNKNOWN,False,3. Extremely small plate resolution,1219.63
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen571_jpg.rf.23d5bd2f553dc86a77d9b52c988ae7e8.jpg,CarLongPlateGen571_jpg.rf.23d5bd2f553dc86a77d9b52c988ae7e8.jpg,True,,True,0.758,"[171, 141, 226, 156]",0.0,55,15,3.67,V1_GRAY_CLAHE,0.5673,67.2281,672281,672281,0.342,UNKNOWN,False,3. Extremely small plate resolution,1130.89
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen585_jpg.rf.21c6f066184f1c90efc49dcfd0efeccb.jpg,CarLongPlateGen585_jpg.rf.21c6f066184f1c90efc49dcfd0efeccb.jpg,True,,True,0.784,"[146, 161, 202, 175]",0.3039,56,14,4.0,V2_ADAPTIVE_BINARIZE,0.5284,s0f 0121,S0F0121,S0F0121,0.182,UNKNOWN,False,3. Extremely small plate resolution,1279.41
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen600_jpg.rf.d541136f0e8163f661575e3035f69e3b.jpg,CarLongPlateGen600_jpg.rf.d541136f0e8163f661575e3035f69e3b.jpg,True,,True,0.745,"[206, 143, 254, 156]",0.0,48,13,3.69,V2_ADAPTIVE_BINARIZE,0.4296,E  2OTNIE,E2OTNIE,E2OTNIE,0.023,UNKNOWN,False,3. Extremely small plate resolution,1179.94
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen612_jpg.rf.d020e2974f583484bcc19e463e665bb6.jpg,CarLongPlateGen612_jpg.rf.d020e2974f583484bcc19e463e665bb6.jpg,True,,True,0.785,"[172, 143, 224, 160]",0.0,52,17,3.06,V0_COLOR_CLAHE,0.5769,GJ- 30797,GJ30797,GJ30797,0.088,INDIAN,True,3. Extremely small plate resolution,912.18
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen617_jpg.rf.342d84d4cfc7729f9aca7c49e3eed3eb.jpg,CarLongPlateGen617_jpg.rf.342d84d4cfc7729f9aca7c49e3eed3eb.jpg,True,,True,0.762,"[244, 165, 293, 180]",0.0,49,15,3.27,V2_ADAPTIVE_BINARIZE,0.6092,514.69132,51469132,51469132,0.263,UNKNOWN,False,3. Extremely small plate resolution,949.78
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen626_jpg.rf.258460a8ffae40bf68451ccd76ecf7e4.jpg,CarLongPlateGen626_jpg.rf.258460a8ffae40bf68451ccd76ecf7e4.jpg,True,,True,0.784,"[219, 167, 271, 181]",0.0,52,14,3.71,V0_COLOR_CLAHE,0.402,LoLS,LOLS,LOLS,0.104,UNKNOWN,False,3. Extremely small plate resolution,1117.81
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen679_jpg.rf.372581ae94d7df7ff47340b0282c858a.jpg,CarLongPlateGen679_jpg.rf.372581ae94d7df7ff47340b0282c858a.jpg,True,,True,0.782,"[214, 121, 273, 137]",0.0,59,16,3.69,V1_GRAY_CLAHE,0.5114,LN72079,LN72079,LN72079,0.098,UNKNOWN,False,3. Extremely small plate resolution,1200.17
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen699_jpg.rf.0cbf91745beb515451233b0f3b4698db.jpg,CarLongPlateGen699_jpg.rf.0cbf91745beb515451233b0f3b4698db.jpg,True,,True,0.769,"[232, 119, 278, 131]",0.0,46,12,3.83,V1_GRAY_CLAHE,0.5136,7u144038',7U144038,7U144038,0.072,UNKNOWN,False,3. Extremely small plate resolution,1263.79
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen70_jpg.rf.554cb19615ebd05aee159086e7f9d7ee.jpg,CarLongPlateGen70_jpg.rf.554cb19615ebd05aee159086e7f9d7ee.jpg,True,,True,0.754,"[183, 144, 240, 158]",0.0,57,14,4.07,V2_ADAPTIVE_BINARIZE,0.4327,Dnzar?,DNZAR,DNZAR,0.157,UNKNOWN,False,3. Extremely small plate resolution,1204.56
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen714_jpg.rf.7f6bf19e71bea9d00bc6a28c5a0ed722.jpg,CarLongPlateGen714_jpg.rf.7f6bf19e71bea9d00bc6a28c5a0ed722.jpg,True,,True,0.765,"[232, 136, 279, 150]",0.0,47,14,3.36,V0_COLOR_CLAHE,0.6327,BIG 63034,BIG63034,BIG63034,0.31,UNKNOWN,False,3. Extremely small plate resolution,971.43
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen725_jpg.rf.4cc115b97c5d6fd2ea49b900828310ba.jpg,CarLongPlateGen725_jpg.rf.4cc115b97c5d6fd2ea49b900828310ba.jpg,True,,True,0.742,"[257, 162, 299, 174]",0.0,42,12,3.5,V2_ADAPTIVE_BINARIZE,0.5607,6720039,6720039,6720039,0.196,UNKNOWN,False,3. Extremely small plate resolution,1116.08
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen731_jpg.rf.cde21ffbfe7b4d1717823fe1480d35b6.jpg,CarLongPlateGen731_jpg.rf.cde21ffbfe7b4d1717823fe1480d35b6.jpg,True,,True,0.718,"[245, 161, 301, 175]",0.0,56,14,4.0,V0_COLOR_CLAHE,0.431,M,M,M,0.387,UNKNOWN,False,3. Extremely small plate resolution,1140.24
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen738_jpg.rf.1010ba9201dca4c04800e775b5ef83bf.jpg,CarLongPlateGen738_jpg.rf.1010ba9201dca4c04800e775b5ef83bf.jpg,True,,True,0.758,"[249, 158, 310, 173]",0.0,61,15,4.07,V0_COLOR_CLAHE,0.403,DA,DA,DA,0.256,UNKNOWN,False,3. Extremely small plate resolution,1265.48
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen746_jpg.rf.c368d98ce5d210c9123a60d56237acf2.jpg,CarLongPlateGen746_jpg.rf.c368d98ce5d210c9123a60d56237acf2.jpg,True,,True,0.777,"[232, 158, 296, 176]",0.0,64,18,3.56,V0_COLOR_CLAHE,0.5775,12475195,12475195,12475195,0.155,UNKNOWN,False,3. Extremely small plate resolution,978.78
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen751_jpg.rf.6df8ad1a6efa1eb3de416b5648d7ed65.jpg,CarLongPlateGen751_jpg.rf.6df8ad1a6efa1eb3de416b5648d7ed65.jpg,True,,True,0.749,"[224, 131, 277, 145]",0.0,53,14,3.79,V0_COLOR_CLAHE,0.5023,61aa53y,61AA53Y,61AA53Y,0.08,UNKNOWN,False,3. Extremely small plate resolution,1285.35
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen755_jpg.rf.42db95f13ce7dd6f9bfd02229b378aae.jpg,CarLongPlateGen755_jpg.rf.42db95f13ce7dd6f9bfd02229b378aae.jpg,True,,True,0.76,"[238, 138, 283, 150]",0.0,45,12,3.75,V0_COLOR_CLAHE,0.4422,DIEEIU,DIEEIU,DIEEIU,0.034,UNKNOWN,False,3. Extremely small plate resolution,1231.04
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen766_jpg.rf.13249dd84939348ca61922f49939564b.jpg,CarLongPlateGen766_jpg.rf.13249dd84939348ca61922f49939564b.jpg,True,,True,0.757,"[177, 161, 228, 174]",0.0,51,13,3.92,V2_ADAPTIVE_BINARIZE,0.4502,'G0z0wn6,G0Z0WN6,G0Z0WN6,0.025,UNKNOWN,False,3. Extremely small plate resolution,1269.67
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen778_jpg.rf.19e7a6fcd86a93269d588f77320de445.jpg,CarLongPlateGen778_jpg.rf.19e7a6fcd86a93269d588f77320de445.jpg,True,,True,0.791,"[264, 167, 311, 181]",0.0,47,14,3.36,V2_ADAPTIVE_BINARIZE,0.4199,62220,62220,62220,0.065,UNKNOWN,False,3. Extremely small plate resolution,1064.01
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen789_jpg.rf.131c3a84a4b03f9229fd7a0fde091fc1.jpg,CarLongPlateGen789_jpg.rf.131c3a84a4b03f9229fd7a0fde091fc1.jpg,True,,True,0.752,"[212, 141, 272, 155]",0.0,60,14,4.29,V2_ADAPTIVE_BINARIZE,0.5751,61825161,61825161,61825161,0.15,UNKNOWN,False,3. Extremely small plate resolution,1439.12
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen791_jpg.rf.b638f8f21e15d6ec26215bc51bffdcea.jpg,CarLongPlateGen791_jpg.rf.b638f8f21e15d6ec26215bc51bffdcea.jpg,True,,True,0.728,"[269, 145, 305, 156]",0.0,36,11,3.27,V0_COLOR_CLAHE,0.2516,1,1,1,0.028,UNKNOWN,False,3. Extremely small plate resolution,1005.71
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen79_jpg.rf.9207c9be926c57b45e79d4cc3f8e189d.jpg,CarLongPlateGen79_jpg.rf.9207c9be926c57b45e79d4cc3f8e189d.jpg,True,,True,0.744,"[201, 161, 238, 172]",0.0,37,11,3.36,V0_COLOR_CLAHE,0.4255,D1Gxte,D1GXTE,D1GXTE,0.001,UNKNOWN,False,3. Extremely small plate resolution,1101.45
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen80_jpg.rf.0a8611da3db93a0d0dd7c97e550b77d0.jpg,CarLongPlateGen80_jpg.rf.0a8611da3db93a0d0dd7c97e550b77d0.jpg,True,,True,0.769,"[183, 163, 230, 177]",0.0,47,14,3.36,V0_COLOR_CLAHE,0.4664,GLLaEUZ,GLLAEUZ,GLLAEUZ,0.008,UNKNOWN,False,3. Extremely small plate resolution,1092.63
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen810_jpg.rf.9a759fe2d24b8107a0fb6d7f3c9beb52.jpg,CarLongPlateGen810_jpg.rf.9a759fe2d24b8107a0fb6d7f3c9beb52.jpg,True,,True,0.78,"[205, 146, 252, 159]",0.0,47,13,3.62,V0_COLOR_CLAHE,0.3919,1477u,1477U,1477U,0.009,UNKNOWN,False,3. Extremely small plate resolution,1133.29
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen814_jpg.rf.afe5e9602d2f70535486e0b68641cd9e.jpg,CarLongPlateGen814_jpg.rf.afe5e9602d2f70535486e0b68641cd9e.jpg,True,,True,0.769,"[227, 131, 276, 146]",0.0,49,15,3.27,V0_COLOR_CLAHE,0.4849,G0L0 OoieG,G0L0OOIEG,G0L0OOIEG,0.01,UNKNOWN,False,3. Extremely small plate resolution,1068.16
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen819_jpg.rf.1386d3951c2e6d571e6175c60922d380.jpg,CarLongPlateGen819_jpg.rf.1386d3951c2e6d571e6175c60922d380.jpg,True,,True,0.793,"[207, 180, 248, 195]",0.0,41,15,2.73,V1_GRAY_CLAHE,0.3685,BL,BL,BL,0.187,UNKNOWN,False,3. Extremely small plate resolution,847.46
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen824_jpg.rf.30b9055d6b56807f81ef27aeb76bfe57.jpg,CarLongPlateGen824_jpg.rf.30b9055d6b56807f81ef27aeb76bfe57.jpg,True,,True,0.776,"[212, 121, 251, 134]",0.0,39,13,3.0,V1_GRAY_CLAHE,0.5105,HESI,HESI,HESI,0.321,UNKNOWN,False,3. Extremely small plate resolution,901.67
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen846_jpg.rf.ce0b638a93bafc859fb9649fcaeef17e.jpg,CarLongPlateGen846_jpg.rf.ce0b638a93bafc859fb9649fcaeef17e.jpg,True,,True,0.769,"[290, 178, 338, 190]",0.0,48,12,4.0,V0_COLOR_CLAHE,0.4022,tTe o,TTEO,TTEO,0.184,UNKNOWN,False,3. Extremely small plate resolution,1288.94
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen850_jpg.rf.a2f3c1402ec11076ea00f4f08279e4fb.jpg,CarLongPlateGen850_jpg.rf.a2f3c1402ec11076ea00f4f08279e4fb.jpg,True,,True,0.798,"[232, 234, 278, 246]",0.7674,46,12,3.83,V2_ADAPTIVE_BINARIZE,0.4194,""" 6060",6060,6060,0.272,UNKNOWN,False,3. Extremely small plate resolution,1362.33
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen880_jpg.rf.6048fe16e69f2af281913d2f9fd37c08.jpg,CarLongPlateGen880_jpg.rf.6048fe16e69f2af281913d2f9fd37c08.jpg,True,,True,0.766,"[259, 241, 299, 252]",0.0,40,11,3.64,V1_GRAY_CLAHE,0.4055,8137*,8137,8137,0.191,UNKNOWN,False,3. Extremely small plate resolution,1161.33
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen898_jpg.rf.60ca50ba593e1810ea856ee63d318087.jpg,CarLongPlateGen898_jpg.rf.60ca50ba593e1810ea856ee63d318087.jpg,True,,True,0.768,"[269, 176, 303, 187]",0.0,34,11,3.09,V2_ADAPTIVE_BINARIZE,0.3836,Z0,Z0,Z0,0.217,UNKNOWN,False,3. Extremely small plate resolution,1008.9
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen907_jpg.rf.7e5fabb727728c942b9d443a827caa38.jpg,CarLongPlateGen907_jpg.rf.7e5fabb727728c942b9d443a827caa38.jpg,True,,True,0.777,"[204, 150, 239, 163]",0.0,35,13,2.69,V1_GRAY_CLAHE,0.3896,M6nhe,M6NHE,M6NHE,0.004,UNKNOWN,False,3. Extremely small plate resolution,904.51
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen90_jpg.rf.2aa740bf72bce44f6c1cf39221dfd150.jpg,CarLongPlateGen90_jpg.rf.2aa740bf72bce44f6c1cf39221dfd150.jpg,True,,True,0.754,"[209, 100, 265, 115]",0.0,56,15,3.73,V1_GRAY_CLAHE,0.4801,6u.85214T,6U85214T,6U85214T,0.005,UNKNOWN,False,3. Extremely small plate resolution,1273.56
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen918_jpg.rf.fb2391493a8854cb1a8a535d00dddd25.jpg,CarLongPlateGen918_jpg.rf.fb2391493a8854cb1a8a535d00dddd25.jpg,True,,True,0.766,"[158, 198, 196, 210]",0.1077,38,12,3.17,V0_COLOR_CLAHE,0.6782,0120523,0120523,0120523,0.431,UNKNOWN,False,3. Extremely small plate resolution,1006.78
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen937_jpg.rf.2fce9c58088766450dbf0e1593e547e8.jpg,CarLongPlateGen937_jpg.rf.2fce9c58088766450dbf0e1593e547e8.jpg,True,,True,0.783,"[249, 168, 295, 182]",0.0,46,14,3.29,V0_COLOR_CLAHE,0.4602,007434,007434,007434,0.07,UNKNOWN,False,3. Extremely small plate resolution,1099.04
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen944_jpg.rf.1a4ef7d1ffacf6ae214672c8c9e7d2be.jpg,CarLongPlateGen944_jpg.rf.1a4ef7d1ffacf6ae214672c8c9e7d2be.jpg,True,,True,0.735,"[227, 183, 285, 198]",0.0,58,15,3.87,V1_GRAY_CLAHE,0.4734,E1cBuob,E1CBUOB,E1CBUOB,0.022,UNKNOWN,False,3. Extremely small plate resolution,1344.58
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen948_jpg.rf.f17fa61aa70d0f5f66a366c0e327040f.jpg,CarLongPlateGen948_jpg.rf.f17fa61aa70d0f5f66a366c0e327040f.jpg,True,,True,0.743,"[320, 203, 359, 215]",0.0,39,12,3.25,V2_ADAPTIVE_BINARIZE,0.387,:0tz2,0TZ2,0TZ2,0.154,UNKNOWN,False,3. Extremely small plate resolution,942.57
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen955_jpg.rf.a11016ed29d29a8b0a7a1a7d113643bc.jpg,CarLongPlateGen955_jpg.rf.a11016ed29d29a8b0a7a1a7d113643bc.jpg,True,,True,0.758,"[229, 186, 275, 200]",0.0,46,14,3.29,V0_COLOR_CLAHE,0.5021,J (5321,J5321,J5321,0.344,UNKNOWN,False,3. Extremely small plate resolution,1052.39
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen95_jpg.rf.8128d81c7890abc4dcb1df0ef2ecd0d6.jpg,CarLongPlateGen95_jpg.rf.8128d81c7890abc4dcb1df0ef2ecd0d6.jpg,True,,True,0.739,"[223, 165, 276, 179]",0.0,53,14,3.79,V0_COLOR_CLAHE,0.232,[*1,1,1,0.256,UNKNOWN,False,3. Extremely small plate resolution,1134.74
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen966_jpg.rf.15121097ea9d1335cf79735c8b76af91.jpg,CarLongPlateGen966_jpg.rf.15121097ea9d1335cf79735c8b76af91.jpg,True,,True,0.756,"[201, 177, 252, 191]",0.0,51,14,3.64,V1_GRAY_CLAHE,0.4183,E1L Oka,E1LOKA,E1LOKA,0.044,UNKNOWN,False,3. Extremely small plate resolution,1119.5
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen970_jpg.rf.a7662abba6d3611ab329831e88941e52.jpg,CarLongPlateGen970_jpg.rf.a7662abba6d3611ab329831e88941e52.jpg,True,,True,0.796,"[179, 154, 242, 170]",0.0,63,16,3.94,V2_ADAPTIVE_BINARIZE,0.675,51239011,51239011,51239011,0.35,UNKNOWN,False,3. Extremely small plate resolution,1149.22
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen975_jpg.rf.867971c329a63d2861c470a2fc2071c1.jpg,CarLongPlateGen975_jpg.rf.867971c329a63d2861c470a2fc2071c1.jpg,True,,True,0.78,"[230, 129, 274, 142]",0.0,44,13,3.38,V1_GRAY_CLAHE,0.4273,BEBJ,BEBJ,BEBJ,0.155,UNKNOWN,False,3. Extremely small plate resolution,1122.63
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen98_jpg.rf.e8eb307d0005a1f43a88a1fc69b75316.jpg,CarLongPlateGen98_jpg.rf.e8eb307d0005a1f43a88a1fc69b75316.jpg,True,,True,0.759,"[244, 201, 280, 212]",0.0,36,11,3.27,V1_GRAY_CLAHE,0.365,EU,EU,EU,0.18,UNKNOWN,False,3. Extremely small plate resolution,1058.91
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen998_jpg.rf.08124bcec86fbde5a451e8aee0946197.jpg,CarLongPlateGen998_jpg.rf.08124bcec86fbde5a451e8aee0946197.jpg,True,,True,0.788,"[217, 142, 260, 154]",0.0,43,12,3.58,V1_GRAY_CLAHE,0.4756,Irzeu,IRZEU,IRZEU,0.176,UNKNOWN,False,3. Extremely small plate resolution,1205.68
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen9_jpg.rf.ef58d6736eaa29b52e31b1e66bdb867b.jpg,CarLongPlateGen9_jpg.rf.ef58d6736eaa29b52e31b1e66bdb867b.jpg,True,,True,0.796,"[156, 95, 206, 110]",0.0,50,15,3.33,V1_GRAY_CLAHE,0.6567,67846490,67846490,67846490,0.313,UNKNOWN,False,3. Extremely small plate resolution,1059.45
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/Cars107_png_jpg.rf.2ca574b282701a120b0108d46fe91542.jpg,Cars107_png_jpg.rf.2ca574b282701a120b0108d46fe91542.jpg,True,,True,0.845,"[146, 111, 318, 163]",0.0,172,52,3.31,V2_ADAPTIVE_BINARIZE,0.7127,MH 200720,MH200720,MH200720,0.323,INDIAN,True,4. Blur / Low contrast / Noise,1413.53
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/Cars12_png_jpg.rf.88c43587d5c5ee4a1f127af2f3fbd074.jpg,Cars12_png_jpg.rf.88c43587d5c5ee4a1f127af2f3fbd074.jpg,True,,True,0.862,"[120, 81, 274, 116]",0.0,154,35,4.4,V2_ADAPTIVE_BINARIZE,0.7045,"""HH12867237",HH12867237,HH12867237,0.445,UNKNOWN,False,3. Extremely small plate resolution,1185.83
