group,image_path,image_name,exec_success,error_msg,plate_detected,detection_confidence,bbox,iou_gt,crop_width,crop_height,aspect_ratio,selected_variant,composite_score,raw_ocr_text,cleaned_text,plate_text,ocr_confidence,plate_type,is_valid_indian_format,error_category,processing_time_ms
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen149_jpg.rf.d594e3ef06b4b49cffad39e2c5ce1ec0.jpg,CarLongPlateGen149_jpg.rf.d594e3ef06b4b49cffad39e2c5ce1ec0.jpg,True,,True,0.802,"[221, 177, 289, 195]",0.0,68,18,3.78,V2_ADAPTIVE_BINARIZE,0.5282,51F*-76351,51F76351,51F76351,0.136,UNKNOWN,False,3. Extremely small plate resolution,1059.44
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen14_jpg.rf.4559f4376108562a56594a976a362d06.jpg,CarLongPlateGen14_jpg.rf.4559f4376108562a56594a976a362d06.jpg,True,,True,0.761,"[261, 152, 306, 163]",0.0,45,11,4.09,V0_COLOR_CLAHE,0.3734,FSK2,FSK2,FSK2,0.047,UNKNOWN,False,3. Extremely small plate resolution,1154.09
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1509_jpg.rf.0a710a78d7b6adb68a10982657c78e37.jpg,CarLongPlateGen1509_jpg.rf.0a710a78d7b6adb68a10982657c78e37.jpg,True,,True,0.819,"[217, 186, 311, 217]",0.0,94,31,3.03,V2_ADAPTIVE_BINARIZE,0.8866,516.102.09,51610209,51610209,0.853,UNKNOWN,False,NONE,863.46
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1512_jpg.rf.42d97a86541a620a4e6c8c5ac1bcf007.jpg,CarLongPlateGen1512_jpg.rf.42d97a86541a620a4e6c8c5ac1bcf007.jpg,True,,True,0.835,"[225, 204, 328, 236]",0.0,103,32,3.22,V0_COLOR_CLAHE,0.7009,61A 897.14,61A89714,61A89714,0.482,UNKNOWN,False,3. Extremely small plate resolution,908.95
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1524_jpg.rf.b587510899d84feff2b9a6bfe5348ead.jpg,CarLongPlateGen1524_jpg.rf.b587510899d84feff2b9a6bfe5348ead.jpg,True,,True,0.796,"[232, 206, 330, 235]",0.0,98,29,3.38,V0_COLOR_CLAHE,0.6184,6422,6422,6422,0.537,UNKNOWN,False,NONE,948.27
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1533_jpg.rf.fe6a198a50f8214f0435618297cf5e98.jpg,CarLongPlateGen1533_jpg.rf.fe6a198a50f8214f0435618297cf5e98.jpg,True,,True,0.825,"[218, 177, 325, 209]",0.0,107,32,3.34,V0_COLOR_CLAHE,0.8681,30V 3993,30V3993,30V3993,0.861,UNKNOWN,False,NONE,928.94
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1540_jpg.rf.1528969eb5beb9362942fd0306c94ffd.jpg,CarLongPlateGen1540_jpg.rf.1528969eb5beb9362942fd0306c94ffd.jpg,True,,True,0.8,"[260, 218, 357, 245]",0.0,97,27,3.59,V0_COLOR_CLAHE,0.829,61- 0L275,610L275,610L275,0.822,UNKNOWN,False,NONE,1010.06
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1544_jpg.rf.4efa4065200de2a1d270791a8553c06f.jpg,CarLongPlateGen1544_jpg.rf.4efa4065200de2a1d270791a8553c06f.jpg,True,,True,0.835,"[245, 138, 327, 163]",0.0,82,25,3.28,V1_GRAY_CLAHE,0.8561,614052.27,61405227,61405227,0.757,UNKNOWN,False,NONE,886.48
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1557_jpg.rf.435dc0c55cf270176a3095ea19010dbe.jpg,CarLongPlateGen1557_jpg.rf.435dc0c55cf270176a3095ea19010dbe.jpg,True,,True,0.806,"[236, 136, 335, 169]",0.0,99,33,3.0,V0_COLOR_CLAHE,0.6095,61AZ24L4,61AZ24L4,61AZ24L4,0.219,UNKNOWN,False,3. Extremely small plate resolution,849.21
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1561_jpg.rf.617a5657d1c76023c3d88a01c7fa5f34.jpg,CarLongPlateGen1561_jpg.rf.617a5657d1c76023c3d88a01c7fa5f34.jpg,True,,True,0.806,"[237, 219, 339, 252]",0.0,102,33,3.09,V0_COLOR_CLAHE,0.6242,si6254.81,SI625481,SI625481,0.293,UNKNOWN,False,3. Extremely small plate resolution,929.68
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1565_jpg.rf.6527a356dfb02cea89dffd8945244ae8.jpg,CarLongPlateGen1565_jpg.rf.6527a356dfb02cea89dffd8945244ae8.jpg,True,,True,0.797,"[210, 178, 298, 205]",0.0,88,27,3.26,V2_ADAPTIVE_BINARIZE,0.5378,Sold 0ll11,SOLD0LL11,SOLD0LL11,0.116,UNKNOWN,False,3. Extremely small plate resolution,944.44
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1570_jpg.rf.9661cf97235f61641f9ded347c99ee4b.jpg,CarLongPlateGen1570_jpg.rf.9661cf97235f61641f9ded347c99ee4b.jpg,True,,True,0.832,"[231, 212, 327, 240]",0.0,96,28,3.43,V2_ADAPTIVE_BINARIZE,0.7227,6F.646.19,6F64619,6F64619,0.609,UNKNOWN,False,NONE,930.93
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1574_jpg.rf.2332b3b9757d3a660fa00abce754b1bb.jpg,CarLongPlateGen1574_jpg.rf.2332b3b9757d3a660fa00abce754b1bb.jpg,True,,True,0.826,"[196, 222, 299, 254]",0.2762,103,32,3.22,V0_COLOR_CLAHE,0.6989,616.21748,61621748,61621748,0.442,UNKNOWN,False,3. Extremely small plate resolution,934.48
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1592_jpg.rf.dc62c9e7cf1b825521824bd134f0a471.jpg,CarLongPlateGen1592_jpg.rf.dc62c9e7cf1b825521824bd134f0a471.jpg,True,,True,0.801,"[125, 238, 233, 271]",0.1063,108,33,3.27,V0_COLOR_CLAHE,0.8777,61F 88270,61F88270,61F88270,0.8,UNKNOWN,False,NONE,953.84
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen160_jpg.rf.93162aaeee68d758c9bc88785ff93739.jpg,CarLongPlateGen160_jpg.rf.93162aaeee68d758c9bc88785ff93739.jpg,True,,True,0.774,"[223, 200, 274, 213]",0.0,51,13,3.92,V2_ADAPTIVE_BINARIZE,0.4096,48872,48872,48872,0.044,UNKNOWN,False,3. Extremely small plate resolution,1332.56
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1612_jpg.rf.051ada61adb5484aa58c13ef933c3cd7.jpg,CarLongPlateGen1612_jpg.rf.051ada61adb5484aa58c13ef933c3cd7.jpg,True,,True,0.812,"[194, 131, 308, 167]",0.0,114,36,3.17,V2_ADAPTIVE_BINARIZE,0.6197,FIF-079733,FIF079733,FIF079733,0.279,UNKNOWN,False,3. Extremely small plate resolution,892.22
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1618_jpg.rf.947acbbf8f8db4c6d4b3475d563606d4.jpg,CarLongPlateGen1618_jpg.rf.947acbbf8f8db4c6d4b3475d563606d4.jpg,True,,True,0.827,"[171, 144, 286, 177]",0.0,115,33,3.48,V0_COLOR_CLAHE,0.603,61F.161.59,61F16159,61F16159,0.286,UNKNOWN,False,3. Extremely small plate resolution,1340.07
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1627_jpg.rf.22c6bf17a216b2071c94f00ab73412f9.jpg,CarLongPlateGen1627_jpg.rf.22c6bf17a216b2071c94f00ab73412f9.jpg,True,,True,0.81,"[164, 111, 272, 143]",0.0,108,32,3.38,V0_COLOR_CLAHE,0.6388,676-44614,67644614,67644614,0.322,UNKNOWN,False,3. Extremely small plate resolution,1000.42
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1634_jpg.rf.220ffbade2ac4661453166f07e123109.jpg,CarLongPlateGen1634_jpg.rf.220ffbade2ac4661453166f07e123109.jpg,True,,True,0.823,"[231, 198, 327, 229]",0.0,96,31,3.1,V1_GRAY_CLAHE,0.647,5F.161.59,5F16159,5F16159,0.458,UNKNOWN,False,3. Extremely small plate resolution,931.39
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1636_jpg.rf.0be06c85bf9e346c644b8a86571b7d0a.jpg,CarLongPlateGen1636_jpg.rf.0be06c85bf9e346c644b8a86571b7d0a.jpg,True,,True,0.822,"[180, 143, 296, 180]",0.0,116,37,3.14,V0_COLOR_CLAHE,0.6721,61G-51332,61G51332,61G51332,0.389,UNKNOWN,False,3. Extremely small plate resolution,880.01
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1639_jpg.rf.be4ee19496b47514d8993c8211ee29ed.jpg,CarLongPlateGen1639_jpg.rf.be4ee19496b47514d8993c8211ee29ed.jpg,True,,True,0.81,"[210, 75, 309, 106]",0.0,99,31,3.19,V1_GRAY_CLAHE,0.8618,604.359 81,60435981,60435981,0.804,UNKNOWN,False,NONE,962.31
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1645_jpg.rf.a6a0ad4a030e30f02699d7f1d71c0f45.jpg,CarLongPlateGen1645_jpg.rf.a6a0ad4a030e30f02699d7f1d71c0f45.jpg,True,,True,0.822,"[236, 193, 333, 224]",0.0,97,31,3.13,V2_ADAPTIVE_BINARIZE,0.7529,61422969,61422969,61422969,0.506,UNKNOWN,False,NONE,913.95
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1674_jpg.rf.f64a861233e0c7ddce34ed91d69b3c18.jpg,CarLongPlateGen1674_jpg.rf.f64a861233e0c7ddce34ed91d69b3c18.jpg,True,,True,0.832,"[158, 137, 267, 172]",0.0,109,35,3.11,V0_COLOR_CLAHE,0.7907,616.439.47,61643947,61643947,0.661,UNKNOWN,False,NONE,959.39
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1689_jpg.rf.4724ca20d54cde7e3a9cec2880a7bdb1.jpg,CarLongPlateGen1689_jpg.rf.4724ca20d54cde7e3a9cec2880a7bdb1.jpg,True,,True,0.808,"[227, 137, 317, 165]",0.0,90,28,3.21,V2_ADAPTIVE_BINARIZE,0.83,614.05227,61405227,61405227,0.704,UNKNOWN,False,NONE,938.43
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1698_jpg.rf.1003de76acbc3a39d267d71ee25b1986.jpg,CarLongPlateGen1698_jpg.rf.1003de76acbc3a39d267d71ee25b1986.jpg,True,,True,0.814,"[113, 209, 223, 240]",0.1268,110,31,3.55,V2_ADAPTIVE_BINARIZE,0.7526,730v993,730V993,730V993,0.58,UNKNOWN,False,NONE,1031.97
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1704_jpg.rf.78e47b24f6ebd7e43d423b012ea66568.jpg,CarLongPlateGen1704_jpg.rf.78e47b24f6ebd7e43d423b012ea66568.jpg,True,,True,0.824,"[216, 194, 313, 224]",0.0,97,30,3.23,V0_COLOR_CLAHE,0.9023,516 394.66,51639466,51639466,0.885,UNKNOWN,False,NONE,932.47
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1711_jpg.rf.a4d1f5b4a806aa43ae4b24f3f979c83e.jpg,CarLongPlateGen1711_jpg.rf.a4d1f5b4a806aa43ae4b24f3f979c83e.jpg,True,,True,0.82,"[209, 200, 312, 230]",2.4476,103,30,3.43,V1_GRAY_CLAHE,0.62,61F 88270,61F88270,61F88270,0.284,UNKNOWN,False,3. Extremely small plate resolution,965.82
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1720_jpg.rf.e7d767f78aa2ed3e0babd9a1b63cea34.jpg,CarLongPlateGen1720_jpg.rf.e7d767f78aa2ed3e0babd9a1b63cea34.jpg,True,,True,0.807,"[236, 202, 334, 231]",0.0,98,29,3.38,V1_GRAY_CLAHE,0.7143,61A.229.59,61A22959,61A22959,0.509,UNKNOWN,False,NONE,978.57
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1740_jpg.rf.8861f3ee7355afa8bcf11d93d0a58273.jpg,CarLongPlateGen1740_jpg.rf.8861f3ee7355afa8bcf11d93d0a58273.jpg,True,,True,0.823,"[215, 202, 317, 232]",5.6742,102,30,3.4,V0_COLOR_CLAHE,0.7829,6F 44614,6F44614,6F44614,0.691,UNKNOWN,False,NONE,999.02
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1747_jpg.rf.229c99700aedcfe0d9bf0bd0179fa6b4.jpg,CarLongPlateGen1747_jpg.rf.229c99700aedcfe0d9bf0bd0179fa6b4.jpg,True,,True,0.799,"[253, 211, 353, 242]",0.0,100,31,3.23,V0_COLOR_CLAHE,0.7867,624 05195,62405195,62405195,0.618,UNKNOWN,False,NONE,1019.6
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1766_jpg.rf.2f481eb90fba567f9a0ad22d7e01da12.jpg,CarLongPlateGen1766_jpg.rf.2f481eb90fba567f9a0ad22d7e01da12.jpg,True,,True,0.828,"[234, 158, 338, 191]",0.0,104,33,3.15,V2_ADAPTIVE_BINARIZE,0.9842,61430001,61430001,61430001,0.968,UNKNOWN,False,NONE,939.64
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1770_jpg.rf.65e5b7d5f4fb984d818e9d3ab1c12c23.jpg,CarLongPlateGen1770_jpg.rf.65e5b7d5f4fb984d818e9d3ab1c12c23.jpg,True,,True,0.797,"[122, 233, 226, 266]",0.1105,104,33,3.15,V2_ADAPTIVE_BINARIZE,0.7754,510.519.36,51051936,51051936,0.631,UNKNOWN,False,NONE,921.19
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1773_jpg.rf.ad858d1012648be1e04fcd7f47fc5949.jpg,CarLongPlateGen1773_jpg.rf.ad858d1012648be1e04fcd7f47fc5949.jpg,True,,True,0.824,"[201, 159, 310, 193]",0.0,109,34,3.21,V2_ADAPTIVE_BINARIZE,0.6163,EIA 691721,EIA691721,EIA691721,0.273,UNKNOWN,False,3. Extremely small plate resolution,915.46
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1785_jpg.rf.81a6060be143feb06f78e32e65c7762b.jpg,CarLongPlateGen1785_jpg.rf.81a6060be143feb06f78e32e65c7762b.jpg,True,,True,0.813,"[106, 206, 207, 233]",0.1079,101,27,3.74,V1_GRAY_CLAHE,0.5827,(sold 0L4.11,SOLD0L411,SOLD0L411,0.265,UNKNOWN,False,3. Extremely small plate resolution,1064.02
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1789_jpg.rf.caea6f52e9748c624a778f24974a3f61.jpg,CarLongPlateGen1789_jpg.rf.caea6f52e9748c624a778f24974a3f61.jpg,True,,True,0.82,"[170, 159, 273, 191]",2.7001,103,32,3.22,V1_GRAY_CLAHE,0.7559,616.25181,61625181,61625181,0.556,UNKNOWN,False,NONE,923.33
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1795_jpg.rf.7b00c7c9589ff863128f9b142fc096ba.jpg,CarLongPlateGen1795_jpg.rf.7b00c7c9589ff863128f9b142fc096ba.jpg,True,,True,0.813,"[213, 151, 303, 180]",0.0,90,29,3.1,V0_COLOR_CLAHE,0.8451,614.909.05,61490905,61490905,0.77,UNKNOWN,False,NONE,999.53
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1802_jpg.rf.c5467b0277a30e33d4a23cd420bd8401.jpg,CarLongPlateGen1802_jpg.rf.c5467b0277a30e33d4a23cd420bd8401.jpg,True,,True,0.786,"[119, 117, 224, 148]",1.0304,105,31,3.39,V2_ADAPTIVE_BINARIZE,0.8877,5172110],5172110,5172110,0.9,UNKNOWN,False,NONE,974.1
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1812_jpg.rf.0f7abfd91266d8ad019aabd41ae391ef.jpg,CarLongPlateGen1812_jpg.rf.0f7abfd91266d8ad019aabd41ae391ef.jpg,True,,True,0.781,"[259, 255, 340, 278]",1.2403,81,23,3.52,V0_COLOR_CLAHE,0.5617,SIA 961L1,SIA961L1,SIA961L1,0.168,UNKNOWN,False,3. Extremely small plate resolution,1123.17
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1824_jpg.rf.60a751db23f2f1ea5f0c1b117166d6ea.jpg,CarLongPlateGen1824_jpg.rf.60a751db23f2f1ea5f0c1b117166d6ea.jpg,True,,True,0.819,"[241, 174, 333, 202]",0.0,92,28,3.29,V2_ADAPTIVE_BINARIZE,0.6405,616-51008,61651008,61651008,0.325,UNKNOWN,False,3. Extremely small plate resolution,1031.75
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1846_jpg.rf.e60422539bcbd7ea81745ece3ecc0b41.jpg,CarLongPlateGen1846_jpg.rf.e60422539bcbd7ea81745ece3ecc0b41.jpg,True,,True,0.793,"[285, 254, 368, 278]",0.0,83,24,3.46,V1_GRAY_CLAHE,0.7494,51C:102.0g,51C1020G,51C1020G,0.579,UNKNOWN,False,NONE,1033.01
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1849_jpg.rf.95dbce5b07cc2fe03a991b3991e7f567.jpg,CarLongPlateGen1849_jpg.rf.95dbce5b07cc2fe03a991b3991e7f567.jpg,True,,True,0.812,"[164, 127, 278, 163]",0.0,114,36,3.17,V2_ADAPTIVE_BINARIZE,0.6942,6F356.13,6F35613,6F35613,0.513,UNKNOWN,False,NONE,952.34
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1850_jpg.rf.4d1dc86328067609811cca794b3f8888.jpg,CarLongPlateGen1850_jpg.rf.4d1dc86328067609811cca794b3f8888.jpg,True,,True,0.792,"[279, 248, 364, 274]",0.0,85,26,3.27,V1_GRAY_CLAHE,0.8264,51F-356.13,51F35613,51F35613,0.733,UNKNOWN,False,NONE,1010.94
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1856_jpg.rf.27a1ecba36d154835740118f18db49ad.jpg,CarLongPlateGen1856_jpg.rf.27a1ecba36d154835740118f18db49ad.jpg,True,,True,0.84,"[165, 95, 267, 125]",0.0,102,30,3.4,V1_GRAY_CLAHE,0.6193,61F 244.03,61F24403,61F24403,0.319,UNKNOWN,False,3. Extremely small plate resolution,1058.03
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1862_jpg.rf.81556e41ad71466c60eb33b4bd975cd9.jpg,CarLongPlateGen1862_jpg.rf.81556e41ad71466c60eb33b4bd975cd9.jpg,True,,True,0.805,"[267, 233, 347, 258]",0.0,80,25,3.2,V0_COLOR_CLAHE,0.648,612.165.85,61216585,61216585,0.376,UNKNOWN,False,3. Extremely small plate resolution,992.02
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1872_jpg.rf.65e8d5245871078d11476456af8ae5b6.jpg,CarLongPlateGen1872_jpg.rf.65e8d5245871078d11476456af8ae5b6.jpg,True,,True,0.809,"[122, 17, 216, 53]",0.0,94,36,2.61,V1_GRAY_CLAHE,0.8383,[864 06642,86406642,86406642,0.757,UNKNOWN,False,NONE,898.89
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1887_jpg.rf.cbcaf1698fd4e045884b8f85e98a53c6.jpg,CarLongPlateGen1887_jpg.rf.cbcaf1698fd4e045884b8f85e98a53c6.jpg,True,,True,0.816,"[181, 63, 282, 94]",0.0,101,31,3.26,V2_ADAPTIVE_BINARIZE,0.766,2923950,2923950,2923950,0.607,UNKNOWN,False,NONE,1003.9
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1888_jpg.rf.d7acf9d3763289310cdb8008a2724c9a.jpg,CarLongPlateGen1888_jpg.rf.d7acf9d3763289310cdb8008a2724c9a.jpg,True,,True,0.785,"[290, 201, 365, 224]",0.0,75,23,3.26,V1_GRAY_CLAHE,0.7183,2g123950,2G123950,2G123950,0.437,UNKNOWN,False,3. Extremely small plate resolution,943.97
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen190_jpg.rf.5c58d72bd58fdb5430aa4c930eb93406.jpg,CarLongPlateGen190_jpg.rf.5c58d72bd58fdb5430aa4c930eb93406.jpg,True,,True,0.758,"[288, 136, 331, 147]",0.0,43,11,3.91,V0_COLOR_CLAHE,0.4698,GixYumd,GIXYUMD,GIXYUMD,0.015,UNKNOWN,False,3. Extremely small plate resolution,1281.14
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1911_jpg.rf.d55e9c0c17d0abfadf0f380c19ccd780.jpg,CarLongPlateGen1911_jpg.rf.d55e9c0c17d0abfadf0f380c19ccd780.jpg,True,,True,0.829,"[188, 82, 292, 112]",0.0,104,30,3.47,V0_COLOR_CLAHE,0.8812,6OA.359.81,6OA35981,6OA35981,0.842,UNKNOWN,False,NONE,997.23
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1916_jpg.rf.06ddbcd7ac0b77820911653b7378f827.jpg,CarLongPlateGen1916_jpg.rf.06ddbcd7ac0b77820911653b7378f827.jpg,True,,True,0.85,"[118, 124, 232, 160]",0.5777,114,36,3.17,V2_ADAPTIVE_BINARIZE,0.8151,294517.96),29451796,29451796,0.71,UNKNOWN,False,NONE,879.13
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1918_jpg.rf.5b03e0d5d53359a9b69ceb618289868f.jpg,CarLongPlateGen1918_jpg.rf.5b03e0d5d53359a9b69ceb618289868f.jpg,True,,True,0.793,"[182, 233, 259, 255]",0.1667,77,22,3.5,V0_COLOR_CLAHE,0.7002,614.052.27,61405227,61405227,0.48,UNKNOWN,False,3. Extremely small plate resolution,963.91
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1932_jpg.rf.de5710a8b3f649f1ece153f6fd82061f.jpg,CarLongPlateGen1932_jpg.rf.de5710a8b3f649f1ece153f6fd82061f.jpg,True,,True,0.82,"[122, 179, 217, 210]",0.1838,95,31,3.06,V2_ADAPTIVE_BINARIZE,0.7692,61F617.12,61F61712,61F61712,0.583,UNKNOWN,False,NONE,883.11
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1943_jpg.rf.0447e6407686f6c0abf0991dbd91d020.jpg,CarLongPlateGen1943_jpg.rf.0447e6407686f6c0abf0991dbd91d020.jpg,True,,True,0.83,"[147, 194, 243, 222]",0.1736,96,28,3.43,V1_GRAY_CLAHE,0.8498,616.51008,61651008,61651008,0.744,UNKNOWN,False,NONE,967.12
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1953_jpg.rf.4a1d32502a6d07351ba3b77e150ab3d7.jpg,CarLongPlateGen1953_jpg.rf.4a1d32502a6d07351ba3b77e150ab3d7.jpg,True,,True,0.806,"[148, 185, 240, 213]",0.2106,92,28,3.29,V1_GRAY_CLAHE,0.6002,6EEZZ614,6EEZZ614,6EEZZ614,0.2,UNKNOWN,False,3. Extremely small plate resolution,1000.73
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1973_jpg.rf.307a856ef3c376da1c875352d4b26cb3.jpg,CarLongPlateGen1973_jpg.rf.307a856ef3c376da1c875352d4b26cb3.jpg,True,,True,0.794,"[213, 157, 304, 183]",0.0,91,26,3.5,V0_COLOR_CLAHE,0.6643,610205.35,61020535,61020535,0.373,UNKNOWN,False,3. Extremely small plate resolution,990.85
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1974_jpg.rf.e398183309f830a6c0dd97d03b81b61c.jpg,CarLongPlateGen1974_jpg.rf.e398183309f830a6c0dd97d03b81b61c.jpg,True,,True,0.809,"[143, 243, 246, 274]",0.1271,103,31,3.32,V1_GRAY_CLAHE,0.6657,61F.78904,61F78904,61F78904,0.376,UNKNOWN,False,3. Extremely small plate resolution,966.88
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1982_jpg.rf.9a1732a7f1dc24009d5084359c07f112.jpg,CarLongPlateGen1982_jpg.rf.9a1732a7f1dc24009d5084359c07f112.jpg,True,,True,0.797,"[146, 222, 249, 252]",0.1351,103,30,3.43,V1_GRAY_CLAHE,0.6837,61F.13251,61F13251,61F13251,0.412,UNKNOWN,False,3. Extremely small plate resolution,989.27
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen1994_jpg.rf.556a5876f2fa43d31ebe26621a057139.jpg,CarLongPlateGen1994_jpg.rf.556a5876f2fa43d31ebe26621a057139.jpg,True,,True,0.826,"[242, 217, 343, 246]",0.0,101,29,3.48,V2_ADAPTIVE_BINARIZE,0.8694,61F.21255,61F21255,61F21255,0.783,UNKNOWN,False,NONE,973.58
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2007_jpg.rf.3f4201bc2f518d3ddbea5b0b47db3f39.jpg,CarLongPlateGen2007_jpg.rf.3f4201bc2f518d3ddbea5b0b47db3f39.jpg,True,,True,0.822,"[119, 100, 254, 140]",4.4461,135,40,3.38,V0_COLOR_CLAHE,0.8476,61F-869.88,61F86988,61F86988,0.775,UNKNOWN,False,NONE,941.39
